SubjID,TestSite,ExclReason,Included VSL2,Included LDT,Date,Sex,Age,Ethnicity,Race,handedness_score,read_for_pleasure,born_in_us,first_language,language_disability,spl_cor,spl_inc,spl_perc,vcb_cor,vcb_inc,vcb_perc,art_cor,art_inc,art_diff,TOWRE_rank,TOWRE_descriptor,hits,misses,correctRejections,falseAlarms,totalTrials,hit_rate,fa_rate,hit_rate_z,fa_rate_z,d_prime_raw,d_prime_zscore,sensitivity,z_vcb,z_spl,z_art,Dim.1,Dim.2,Orthographic_Sensitivity,Semantic_Sensitivity,List,accuracy,average_response_time,cond_trig,correct,counter,cresp,datetime,experiment_file,logfile,response,response_time,trial_type,family_size,complexity,target,total_correct,total_response_time,total_responses,word_trig,targ_type,base,affix,Source,FS,BF,LogBF,Family_Size,Base_Frequency,BaseLength,WholeFormLength,Sublist,Complexity,LogBF_std,FS_std,BF_std,Dim.2_std
S163,Hampshire,NA,1,1,2019-02-28,Male,22,Not Hispanic or Latino,White,6,1-3 hours,Yes,english,No,58,22,72.5,44,6,88,49,17,32,NA,NA,18,14,18,14,32,0.5625,0.4375,-0.13796015525443,0.13796015525443,0.125,-0.27592031050886,Insensitive,0.5186469466494249,-1.0329630969531924,1.0853494986470198,0.4833599208812879,-1.4784565492407298,Low Orthographic,High Semantic,BA,68.7719298246,760.133333333,204,1,285,z,02/28/19 15:56:04,BA,subject-163.csv,z,769,NW,L,SIMP,flitenge,196,216638,285,3,NW_L_SIMP,flit,ence,Crepaldi,11,599,6.4,Large Family,High BF,4,8,1,Simple,0.0053517567268978735,0.007143265226171272,-0.4049017280554506,-1.70925428588547
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,66.6666666667,629.333333333,203,1,3,z,03/05/19 12:37:08,BA,subject-165.csv,z,606,NW,S,SIMP,altarig,2,1888,3,7,NW_S_SIMP,altar,ic,Crepaldi,2,403,6,Small Family,High BF,5,7,1,Simple,-0.25507119802068473,-0.7082702760123252,-0.4849675163186773,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,73.3333333333,560.833333333,203,1,30,z,03/05/19 12:37:08,BA,subject-165.csv,z,606,NW,S,SIMP,dumbidy,22,16825,30,12,NW_S_SIMP,dumb,ity,Crepaldi,6,244,5.5,Small Family,High BF,4,7,1,Simple,-0.5805998914551627,-0.390308702128549,-0.5499188445526214,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,72.7272727273,562.581818182,204,1,55,z,03/05/19 12:37:08,BA,subject-165.csv,z,854,NW,L,SIMP,passmant,40,30942,55,14,NW_L_SIMP,pass,ment,Crepaldi,43,10035,9.21,Large Family,High BF,4,8,1,Simple,1.8348230138286643,2.5508358562963807,3.4496940783313197,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,75.6756756757,571.918918919,204,1,74,z,03/05/19 12:37:08,BA,subject-165.csv,z,674,NW,L,SIMP,breakidy,56,42322,74,23,NW_L_SIMP,break,ity,RastleFiller,43,6366,8.76,Large Family,High BF,5,8,1,Simple,1.5418471897376334,2.5508358562963807,1.9509115419140817,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.0114942529,576.609195402,203,1,87,z,03/05/19 12:37:08,BA,subject-165.csv,z,875,NW,S,SIMP,meltange,67,50165,87,1,NW_S_SIMP,melt,ance,Crepaldi,5,429,6.06,Small Family,High BF,4,8,1,Simple,-0.21600775480854761,-0.469799095599493,-0.47434654440620844,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,75,579.760869565,203,1,92,z,03/05/19 12:37:08,BA,subject-165.csv,z,610,NW,S,SIMP,lidady,69,53338,92,3,NW_S_SIMP,lid,ary,Crepaldi,3,523,6.26,Small Family,High BF,3,6,1,Simple,-0.08579627743475632,-0.6287798825413812,-0.43594764595343644,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,76.2886597938,585.865979381,204,1,97,z,03/05/19 12:37:08,BA,subject-165.csv,z,744,NW,L,SIMP,tripady,74,56829,97,2,NW_L_SIMP,trip,ary,Crepaldi,9,1382,7.23,Large Family,High BF,4,7,1,Simple,0.5457293878281313,-0.15183752171571682,-0.0850470739222542,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,76.5306122449,586.734693878,203,1,98,z,03/05/19 12:37:08,BA,subject-165.csv,z,671,NW,S,SIMP,aridilm,75,57500,98,9,NW_S_SIMP,arid,ish,Crepaldi,3,100,4.61,Small Family,High BF,4,7,1,Simple,-1.160040965768533,-0.6287798825413812,-0.6087426889909103,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.4509803922,586.029411765,204,1,102,z,03/05/19 12:37:08,BA,subject-165.csv,z,600,NW,L,SIMP,agreela,79,59775,102,24,NW_L_SIMP,agree,ly,RastleFiller,9,4745,8.46,Large Family,High BF,5,7,1,Simple,1.3465299736769474,-0.15183752171571682,1.2887347930636202,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.8846153846,587.461538462,204,1,104,z,03/05/19 12:37:08,BA,subject-165.csv,z,662,NW,L,SIMP,kingilm,81,61096,104,19,NW_L_SIMP,king,ish,Rastle,11,2275,7.73,Large Family,High BF,4,7,1,Simple,0.8712580812626093,0.007143265226171272,0.2797424613790796,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.7777777778,593.601851852,203,1,108,z,03/05/19 12:37:08,BA,subject-165.csv,z,905,NW,S,SIMP,fanfil,84,64109,108,6,NW_S_SIMP,fan,ful,Crepaldi,4,473,6.16,Small Family,High BF,3,6,1,Simple,-0.1509020161216517,-0.5492894890704371,-0.45637259193895346,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,79.2,595.872,203,1,125,z,03/05/19 12:37:08,BA,subject-165.csv,z,561,NW,S,SIMP,antilm,99,74484,125,8,NW_S_SIMP,ant,ish,Crepaldi,1,206,5.33,Small Family,High BF,3,6,1,Simple,-0.6912796472228852,-0.7877606694832693,-0.5654418035016143,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,79.3650793651,598.698412698,204,1,126,z,03/05/19 12:37:08,BA,subject-165.csv,z,952,NW,L,SIMP,fellowoes,100,75436,126,17,NW_L_SIMP,fellow,ous,Crepaldi,11,1324,7.19,Large Family,High BF,6,9,1,Simple,0.5196870923533731,0.007143265226171272,-0.10874001126545393,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.4615384615,603.946153846,204,1,130,z,03/05/19 12:37:08,BA,subject-165.csv,z,749,NW,L,SIMP,inkilm,102,78513,130,8,NW_L_SIMP,ink,ish,Crepaldi,12,290,5.67,Large Family,High BF,3,6,1,Simple,-0.4699201356874402,0.08663365869711533,-0.5311278942459458,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.7878787879,605.484848485,204,1,132,z,03/05/19 12:37:08,BA,subject-165.csv,z,694,NW,L,SIMP,addmant,104,79924,132,13,NW_L_SIMP,add,ment,Crepaldi,10,5883,8.68,Large Family,High BF,3,7,1,Simple,1.489762598788117,-0.07234712824477278,1.7536065636939873,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.9473684211,606.278195489,204,1,133,z,03/05/19 12:37:08,BA,subject-165.csv,z,711,NW,L,SIMP,pitchody,105,80635,133,25,NW_L_SIMP,pitch,ory,RastleFiller,10,610,6.41,Large Family,High BF,5,8,1,Simple,0.011862330595587294,-0.07234712824477278,-0.40040823993863683,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,79.4117647059,606.904411765,204,1,136,z,03/05/19 12:37:08,BA,subject-165.csv,z,790,NW,L,SIMP,freenels,108,82539,136,15,NW_L_SIMP,free,ness,Crepaldi,88,7277,8.89,Large Family,High BF,4,8,1,Simple,1.6264846500305983,6.127903562488863,2.3230540577702015,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.8732394366,612.274647887,204,1,142,z,03/05/19 12:37:08,BA,subject-165.csv,z,800,NW,L,SIMP,ripenge,112,86943,142,4,NW_L_SIMP,rip,ence,Crepaldi,8,471,6.15,Large Family,High BF,3,7,1,Simple,-0.1574125899903411,-0.23132791518666088,-0.45718958977837415,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,75.7763975155,614.055900621,203,1,161,z,03/05/19 12:37:08,BA,subject-165.csv,z,672,NW,S,SIMP,humidoes,122,98863,161,25,NW_S_SIMP,humid,ous,XuTaft,4,92,4.52,Small Family,High BF,5,8,1,Simple,-1.2186361305867397,-0.5492894890704371,-0.6120106803485931,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,76.9633507853,606.497382199,203,1,191,z,03/05/19 12:37:08,BA,subject-165.csv,z,699,NW,S,SIMP,princemant,147,115841,191,17,NW_S_SIMP,prince,ment,Graves,4,910,6.81,Small Family,High BF,6,10,1,Simple,0.2722852853431693,-0.5492894890704371,-0.27785856402553477,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.0833333333,607.369791667,203,1,192,z,03/05/19 12:37:08,BA,subject-165.csv,z,774,NW,S,SIMP,weldig,148,116615,192,21,NW_S_SIMP,weld,ic,RastleFiller,3,129,4.86,Small Family,High BF,4,6,1,Simple,-0.9972766190512942,-0.6287798825413812,-0.5968962203193106,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.5,606.57,203,1,200,z,03/05/19 12:37:08,BA,subject-165.csv,z,683,NW,S,SIMP,debtith,155,121314,200,22,NW_S_SIMP,debt,ish,RastleFiller,4,656,6.49,Small Family,High BF,4,7,1,Simple,0.06394692154510381,-0.5492894890704371,-0.38161728963196123,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.4647887324,610.112676056,203,1,213,z,03/05/19 12:37:08,BA,subject-165.csv,z,864,NW,S,SIMP,beerel,165,129954,213,5,NW_S_SIMP,beer,er,Crepaldi,2,853,6.75,Small Family,High BF,4,6,1,Simple,0.2332218421310322,-0.7082702760123252,-0.3011430024490242,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,76.8518518519,613.449074074,203,1,216,z,03/05/19 12:37:08,BA,subject-165.csv,z,789,NW,S,SIMP,happenange,166,132505,216,2,NW_S_SIMP,happen,ance,Crepaldi,3,6982,8.85,Small Family,High BF,6,10,1,Simple,1.6004423545558393,-0.6287798825413812,2.202546876455651,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,76.9230769231,614.769230769,204,1,221,z,03/05/19 12:37:08,BA,subject-165.csv,z,620,NW,L,SIMP,illilt,170,135864,221,9,NW_L_SIMP,ill,ist,Crepaldi,27,2375,7.77,Large Family,High BF,3,6,1,Simple,0.897300376737367,1.278989560761276,0.32059235335011366,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.130044843,615.040358744,203,1,223,z,03/05/19 12:37:08,BA,subject-165.csv,z,676,NW,S,SIMP,treasonime,172,137154,223,14,NW_S_SIMP,treason,ize,Crepaldi,4,138,4.93,Small Family,High BF,7,10,1,Simple,-0.9517026019704677,-0.5492894890704371,-0.5932197300419174,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,76.9565217391,617.647826087,203,1,230,z,03/05/19 12:37:08,BA,subject-165.csv,z,639,NW,S,SIMP,branchel,177,142059,230,16,NW_S_SIMP,branch,er,Graves,3,1692,7.43,Small Family,High BF,6,8,1,Simple,0.675940865201922,-0.6287798825413812,0.041587591187951266,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.1551724138,617.193965517,204,1,232,z,03/05/19 12:37:08,BA,subject-165.csv,z,583,NW,L,SIMP,gasfil,179,143189,232,6,NW_L_SIMP,gas,ful,Crepaldi,33,1501,7.31,Large Family,High BF,3,6,1,Simple,0.5978139787776473,1.7559319215869404,-0.036435702476723716,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.1186440678,617.978813559,204,1,236,z,03/05/19 12:37:08,BA,subject-165.csv,z,611,NW,L,SIMP,stirange,182,145843,236,1,NW_L_SIMP,stir,ance,Crepaldi,12,841,6.73,Large Family,High BF,4,8,1,Simple,0.22020069439365336,0.08663365869711533,-0.30604498948554826,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.2151898734,618.502109705,203,1,237,z,03/05/19 12:37:08,BA,subject-165.csv,z,742,NW,S,SIMP,pillime,183,146585,237,13,NW_S_SIMP,pill,ize,Crepaldi,5,537,6.29,Small Family,High BF,4,7,1,Simple,-0.06626455582868748,-0.469799095599493,-0.4302286610774917,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.2258064516,618.032258065,203,1,248,z,03/05/19 12:37:08,BA,subject-165.csv,z,621,NW,S,SIMP,elmilt,194,153272,248,10,NW_S_SIMP,elm,ist,Crepaldi,2,175,5.16,Small Family,High BF,3,6,1,Simple,-0.8019594029906075,-0.7082702760123252,-0.5781052700126349,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,77.8571428571,617.957142857,204,1,280,z,03/05/19 12:37:08,BA,subject-165.csv,z,769,NW,L,SIMP,sheetel,218,173028,280,5,NW_L_SIMP,sheet,er,Crepaldi,14,1009,6.92,Large Family,High BF,5,7,1,Simple,0.3439015978987547,0.24561444563900342,-0.2374171709742111,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.3972125436,619.331010453,204,1,287,z,03/05/19 12:37:08,BA,subject-165.csv,z,567,NW,L,SIMP,flitenge,225,177748,287,3,NW_L_SIMP,flit,ence,Crepaldi,11,599,6.4,Large Family,High BF,4,8,1,Simple,0.0053517567268978735,0.007143265226171272,-0.4049017280554506,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.275862069,619.713793103,203,1,290,z,03/05/19 12:37:08,BA,subject-165.csv,z,585,NW,S,SIMP,truenels,227,179717,290,15,NW_S_SIMP,TRUE,ness,Crepaldi,6,6,1.79,Small Family,High BF,4,8,1,Simple,-2.996022796738989,-0.390308702128549,-0.6471415874436823,-0.9059888176041856
S165,Hampshire,MissingEEG,0,0,2019-03-05,Male,19,Not Hispanic or Latino,White,9,6+ hours,Yes,English,No,54,26,67.5,33,17,66,40,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4018872914385454,-1.6671977749921727,-0.6399333407607103,-2.093520960731541,-0.7644403141113747,Low Orthographic,Low Semantic,BA,78.4982935154,619.163822526,203,1,293,z,03/05/19 12:37:08,BA,subject-165.csv,z,656,NW,S,SIMP,curtidy,230,181415,293,11,NW_S_SIMP,curt,ity,Crepaldi,3,88,4.48,Small Family,High BF,4,7,1,Simple,-1.2446784260614974,-0.6287798825413812,-0.6136446760274344,-0.9059888176041856
S167,Hampshire,NA,1,1,2019-03-21,Female,19,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,57,23,71.25,33,17,66,41,25,16,NA,NA,27,5,27,5,32,0.84375,0.15625,1.73572679336797,-1.73572679336797,0.6875,3.47145358673595,Sensitive,-1.4018872914385454,-1.1915217664629374,-0.4482352474931847,-1.7398175688639306,-0.4180156878579054,Low Orthographic,Low Semantic,BA,50,850.5,203,1,2,z,03/21/19 16:53:48,BA,subject-167.csv,z,713,NW,S,SIMP,dumbidy,1,1701,2,12,NW_S_SIMP,dumb,ity,Crepaldi,6,244,5.5,Small Family,High BF,4,7,1,Simple,-0.5805998914551627,-0.390308702128549,-0.5499188445526214,-0.5162624697414526
S167,Hampshire,NA,1,1,2019-03-21,Female,19,Not Hispanic or Latino,White,10,1-3 hours,Yes,English,No,57,23,71.25,33,17,66,41,25,16,NA,NA,27,5,27,5,32,0.84375,0.15625,1.73572679336797,-1.73572679336797,0.6875,3.47145358673595,Sensitive,-1.4018872914385454,-1.1915217664629374,-0.4482352474931847,-1.7398175688639306,-0.4180156878579054,Low Orthographic,Low Semantic,BA,66.6666666667,712.333333333,204,1,3,z,03/21/19 16:53:48,BA,subject-167.csv,z,436,NW,L,SIMP,kingilm,2,2137,3,19,NW_L_SIMP,king,ish,Rastle,11,2275,7.73,Large Family,High BF,4,7,1,Simple,0.8712580812626093,0.007143265226171272,0.2797424613790796,-0.5162624697414526
